Fecha,Demanda
2023-10-09-21:45:22,807.12
2023-10-09-21:45:25,781.46
2023-10-09-21:45:27,797.4
2023-10-09-21:45:28,790.75
2023-10-09-21:45:29,789.44
2023-10-09-21:45:31,778.69
2023-10-09-21:45:33,784.89
2023-10-09-21:45:34,786.6
2023-10-09-21:45:35,784.9
2023-10-09-21:45:36,769.59
2023-10-09-21:45:37,798.98
2023-10-09-21:45:38,792.87
2023-10-09-21:45:39,795.19
2023-10-09-21:45:40,791.4
2023-10-09-21:45:41,795.29
2023-10-09-21:45:42,776.15
2023-10-09-21:45:43,800.26
2023-10-09-21:45:44,802.88
2023-10-09-21:45:45,782.6
2023-10-09-21:45:47,795.33
2023-10-09-21:45:48,800.11
2023-10-09-21:45:49,779.22
2023-10-09-21:45:50,801.95
2023-10-09-21:45:51,788.19
2023-10-09-21:45:52,800.01
2023-10-09-21:45:53,790.29
2023-10-09-21:45:54,794.42
2023-10-09-21:45:55,782.46
2023-10-09-21:45:56,790.88
2023-10-09-21:45:57,783.31
2023-10-09-21:45:58,793.01
2023-10-09-21:45:59,794.53
2023-10-09-21:46:00,786.12
2023-10-09-21:46:02,820.34
2023-10-09-21:46:03,803.52
2023-10-09-21:46:04,812.36
2023-10-09-21:46:05,782.23
2023-10-09-21:46:06,798.4
2023-10-09-21:46:07,798.99
2023-10-09-21:46:08,788.14
2023-10-09-21:46:09,811.32
2023-10-09-21:46:10,799.61
2023-10-09-21:46:11,796.72
2023-10-09-21:46:12,781.91
2023-10-09-21:46:13,787.38
2023-10-09-21:46:14,793.13
2023-10-09-21:46:16,784.05
2023-10-09-21:46:18,789.38
2023-10-09-21:46:19,783.56
2023-10-09-21:46:20,788.21
2023-10-09-21:46:21,795.23
2023-10-09-21:46:22,785.03
2023-10-09-21:46:23,783.27
2023-10-09-21:46:24,793.27
2023-10-09-21:46:25,793.24
2023-10-09-21:46:26,779.7
2023-10-09-21:46:27,787.47
2023-10-09-21:46:28,797.68
2023-10-09-21:46:29,788.95
2023-10-09-21:46:30,802.9
2023-10-09-21:46:38,785.23
2023-10-09-21:46:40,782.5
2023-10-09-21:46:41,793.07
2023-10-09-21:46:42,778.71
2023-10-09-21:46:44,771.14
2023-10-09-21:46:45,790.87
2023-10-09-21:46:47,807.09
2023-10-09-21:46:49,780.24
2023-10-09-21:46:50,815.96
2023-10-09-21:46:52,801.84
2023-10-09-21:46:56,799.95
2023-10-09-21:46:57,768.26
2023-10-09-21:46:58,784.35
2023-10-09-21:46:59,779.88
2023-10-09-21:47:00,772.46
2023-10-09-21:47:02,769.15
2023-10-09-21:47:03,798.19
2023-10-09-21:47:04,815.13
2023-10-09-21:47:05,781.95
2023-10-09-21:47:06,775.68
2023-10-09-21:47:07,766.74
2023-10-09-21:47:08,774.87
2023-10-09-21:47:09,754.78
2023-10-09-21:47:10,780.56
2023-10-09-21:47:11,788.96
2023-10-09-21:47:12,799.15
2023-10-09-21:47:14,764.18
2023-10-09-21:47:16,778.81
2023-10-09-21:47:17,770.74
2023-10-09-21:47:19,776.68
2023-10-09-21:47:20,791.1
2023-10-09-21:47:21,784.33
2023-10-09-21:47:23,771.64
2023-10-09-21:47:25,756.77
2023-10-09-21:47:26,762.95
2023-10-09-21:47:27,778.17
2023-10-09-21:47:29,770.76
2023-10-09-21:47:30,774.88
2023-10-09-21:47:31,767.78
2023-10-09-21:47:33,769.97
2023-10-09-21:47:34,778.81
2023-10-09-21:47:35,759.99
2023-10-09-21:47:36,763.78
2023-10-09-21:47:37,765.49
2023-10-09-21:47:38,774.14
2023-10-09-21:47:39,772.09
2023-10-09-21:47:40,770.39
2023-10-09-21:47:41,757.55
2023-10-09-21:47:42,758.47
2023-10-09-21:47:43,781.17
2023-10-09-21:47:44,762.95
2023-10-09-21:47:45,764.77
2023-10-09-21:47:46,756.64
2023-10-09-21:47:51,801.85
2023-10-09-21:47:53,784.06
2023-10-09-21:47:54,769.17
2023-10-09-21:47:55,783.01
2023-10-09-21:47:56,758.55
2023-10-09-21:47:57,764.88
2023-10-09-21:47:58,760.93
2023-10-09-21:47:59,786.41
2023-10-09-21:48:01,780.89
2023-10-09-21:48:02,763.96
2023-10-09-21:48:03,768.36
2023-10-09-21:48:04,775.15
2023-10-09-21:48:05,774.12
2023-10-09-21:48:06,761.78
2023-10-09-21:48:07,772.63
2023-10-09-21:48:08,749.73
2023-10-09-21:48:09,769.74
2023-10-09-21:48:10,761.33
2023-10-09-21:48:10,763.49
2023-10-09-21:48:11,757.28
2023-10-09-21:48:13,777.55
2023-10-09-21:48:14,766.57
2023-10-09-21:48:16,763.11
2023-10-09-21:48:18,786.53
2023-10-09-21:48:19,769.1
2023-10-09-21:48:20,775.76
2023-10-09-21:48:21,772.21
2023-10-09-21:48:22,765.73
2023-10-09-21:48:23,770.95
2023-10-09-21:48:24,761.8
2023-10-09-21:48:25,774.83
2023-10-09-21:48:26,759.87
2023-10-09-21:48:27,764.62
2023-10-09-21:48:28,766.51
2023-10-09-21:48:29,774.72
2023-10-09-21:48:32,770.45
2023-10-09-21:48:33,750.1
2023-10-09-21:48:34,767.13
2023-10-09-21:48:35,757.75
2023-10-09-21:48:36,787.03
2023-10-09-21:48:37,765.7
2023-10-09-21:48:38,765.73
2023-10-09-21:48:39,769.91
2023-10-09-21:48:40,777.75
2023-10-09-21:48:41,760.32
2023-10-09-21:48:42,760.1
2023-10-09-21:48:43,778.24
2023-10-09-21:48:44,769.04
2023-10-09-21:48:45,773.96
2023-10-09-21:48:47,775.69
2023-10-09-21:48:48,759.96
2023-10-09-21:48:49,771.21
2023-10-09-21:48:50,766.27
2023-10-09-21:48:51,781.35
2023-10-09-21:48:52,774.76
2023-10-09-21:48:53,754.24
2023-10-09-21:48:54,778.82
2023-10-09-21:48:55,773.09
2023-10-09-21:48:56,771.75
2023-10-09-21:48:57,762.62
2023-10-09-21:48:58,761.74
2023-10-09-21:48:59,768.23
2023-10-09-21:49:00,782.09
2023-10-09-21:49:02,787.68
2023-10-09-21:49:04,762.77
2023-10-09-21:49:06,767.65
2023-10-09-21:49:07,765.27
2023-10-09-21:49:08,777.59
2023-10-09-21:49:10,769.44
2023-10-09-21:49:11,772.31
2023-10-09-21:49:12,783.66
2023-10-09-21:49:13,759.73
2023-10-09-21:49:14,764.37
2023-10-09-21:49:15,757.3
2023-10-09-21:49:16,773.91
2023-10-09-21:49:18,763.82
2023-10-09-21:49:19,744.07
2023-10-09-21:49:20,768.47
2023-10-09-21:49:21,773.4
2023-10-09-21:49:22,746.27
2023-10-09-21:49:22,774.9
2023-10-09-21:49:23,764.92
2023-10-09-21:49:24,757.54
2023-10-09-21:49:25,758.07
2023-10-09-21:49:26,780.62
2023-10-09-21:49:27,758.19
2023-10-09-21:49:28,745.42
2023-10-09-21:49:29,749.85
2023-10-09-21:49:32,747.35
2023-10-09-21:49:33,753.38
2023-10-09-21:49:34,760.66
2023-10-09-21:49:35,784.95
2023-10-09-21:49:36,764.22
2023-10-09-21:49:37,772.93
2023-10-09-21:49:38,765.55
2023-10-09-21:49:39,773.4
2023-10-09-21:49:40,750.51
2023-10-09-21:49:41,764.51
2023-10-09-21:49:42,766
2023-10-09-21:49:43,763.6
2023-10-09-21:49:44,761.56
2023-10-09-21:49:45,782.73
2023-10-09-21:49:49,758.99
2023-10-09-21:49:50,765.84
2023-10-09-21:49:51,750.28
2023-10-09-21:49:52,775.54
2023-10-09-21:49:53,764.57
2023-10-09-21:49:54,765.82
2023-10-09-21:49:55,751.96
2023-10-09-21:49:56,784.24
2023-10-09-21:49:57,781.45
2023-10-09-21:49:58,777.91
2023-10-09-21:49:59,765.55
2023-10-09-21:50:00,766.41
2023-10-09-21:50:03,759.91
2023-10-09-21:50:04,785.58
2023-10-09-21:50:05,782.11
2023-10-09-21:50:06,788.42
2023-10-09-21:50:07,781.17
2023-10-09-21:50:08,778.23
2023-10-09-21:50:09,772.1
2023-10-09-21:50:10,762.75
2023-10-09-21:50:11,754.68
2023-10-09-21:50:12,767.68
2023-10-09-21:50:13,772.72
2023-10-09-21:50:14,750.62
2023-10-09-21:50:14,776.02
2023-10-09-21:50:16,760.72
2023-10-09-21:50:17,750.66
2023-10-09-21:50:18,759.41
2023-10-09-21:50:19,756.32
2023-10-09-21:50:20,755.74
2023-10-09-21:50:21,766.8
2023-10-09-21:50:22,751.63
2023-10-09-21:50:23,785.28
2023-10-09-21:50:24,764.09
2023-10-09-21:50:25,751.29
2023-10-09-21:50:26,767.06
2023-10-09-21:50:27,753.61
2023-10-09-21:50:28,770.13
2023-10-09-21:50:29,766.24
2023-10-09-21:50:30,781.51
2023-10-09-21:50:32,775.58
2023-10-09-21:50:33,753.5
2023-10-09-21:50:34,769.78
2023-10-09-21:50:35,756
2023-10-09-21:50:36,756.57
2023-10-09-21:50:37,761.11
2023-10-09-21:50:38,770.72
2023-10-09-21:50:39,759.2
2023-10-09-21:50:42,776.89
2023-10-09-21:50:43,766.31
2023-10-09-21:50:44,775.92
2023-10-09-21:50:46,765.08
2023-10-09-21:50:48,775.12
2023-10-09-21:50:49,763.98
2023-10-09-21:50:50,765.63
2023-10-09-21:50:51,766.92
2023-10-09-21:50:52,767.08
2023-10-09-21:50:53,765.08
2023-10-09-21:50:54,770.66
2023-10-09-21:50:55,766.6
2023-10-09-21:50:56,743.31
2023-10-09-21:50:57,772.85
2023-10-09-21:50:58,763.78
2023-10-09-21:50:59,773.77
2023-10-09-21:51:01,761.37
2023-10-09-21:51:03,745.54
2023-10-09-21:51:04,763.13
2023-10-09-21:51:05,751.96
2023-10-09-21:51:05,767.17
2023-10-09-21:51:06,745.21
2023-10-09-21:51:07,744.96
2023-10-09-21:51:08,779.38
2023-10-09-21:51:09,795.68
2023-10-09-21:51:10,745.38
2023-10-09-21:51:11,788.51
2023-10-09-21:51:12,789.16
2023-10-09-21:51:13,755.3
2023-10-09-21:51:14,763.37
2023-10-09-21:51:15,753.27
2023-10-09-21:51:16,761.09
2023-10-09-21:51:18,757.84
2023-10-09-21:51:19,772.12
2023-10-09-21:51:20,747.36
2023-10-09-21:51:21,775.73
2023-10-09-21:51:21,763.33
2023-10-09-21:51:22,772.9
2023-10-09-21:51:23,760.56
2023-10-09-21:51:24,762.99
2023-10-09-21:51:25,764.93
2023-10-09-21:51:26,754.02
2023-10-09-21:51:27,760.79
2023-10-09-21:51:28,763.24
2023-10-09-21:51:29,753.65
2023-10-09-21:51:41,771.25
2023-10-09-21:51:43,764.38
2023-10-09-21:51:45,771.73
2023-10-09-21:51:48,5896.14
2023-10-09-21:51:49,5907.15
2023-10-09-21:51:50,5909.63
2023-10-09-21:51:51,5903.97
2023-10-09-21:51:53,5914.43
2023-10-09-21:51:55,5903.05
2023-10-09-21:51:56,5882.55
2023-10-09-21:51:57,5892.85
2023-10-09-21:51:59,5897.47
2023-10-09-21:52:00,5898.9
2023-10-09-21:52:01,5892.82
2023-10-09-21:52:03,5886.82
2023-10-09-21:52:04,5880.2
2023-10-09-21:52:05,5886
2023-10-09-21:52:06,5867.03
2023-10-09-21:52:07,5890.04
2023-10-09-21:52:08,5875.5
2023-10-09-21:52:09,5884.25
2023-10-09-21:52:10,5871.76
2023-10-09-21:52:11,5896.11
2023-10-09-21:52:12,5897.59
2023-10-09-21:52:13,5875.23
2023-10-09-21:52:14,5891.21
2023-10-09-21:52:15,5894.71
2023-10-09-21:52:19,5884.6
2023-10-09-21:52:20,5893.7
2023-10-09-21:52:21,5872.9
2023-10-09-21:52:22,5889.42
2023-10-09-21:52:23,5886.66
2023-10-09-21:52:24,5883.18
2023-10-09-21:52:25,5881.7
2023-10-09-21:52:26,5882.61
2023-10-09-21:52:27,5880.52
2023-10-09-21:52:28,5890.25
2023-10-09-21:52:29,5900.51
2023-10-09-21:52:30,5889.48
2023-10-09-21:52:31,5893.33
2023-10-09-21:52:32,5873.52
2023-10-09-21:52:33,5899.66
2023-10-09-21:52:34,5884.88
2023-10-09-21:52:35,5894.74
2023-10-09-21:52:36,5879.7
2023-10-09-21:52:37,5877.98
2023-10-09-21:52:38,5886.15
2023-10-09-21:52:39,5886.44
2023-10-09-21:52:41,5903.9
2023-10-09-21:52:44,5898.58
2023-10-09-21:52:45,5886.38
2023-10-09-21:52:46,5892.32
2023-10-09-21:52:49,5883.35
2023-10-09-21:52:50,5888.51
2023-10-09-21:52:51,5879.7
2023-10-09-21:52:52,5887.39
2023-10-09-21:52:53,5889.91
2023-10-09-21:52:54,5888.66
2023-10-09-21:52:55,5864.22
2023-10-09-21:52:56,5879.95
2023-10-09-21:52:57,5890.65
2023-10-09-21:52:58,5881
2023-10-09-21:52:59,5902.82
2023-10-09-21:53:00,5893.12
2023-10-09-21:53:03,5897.75
2023-10-09-21:53:04,5891.24
2023-10-09-21:53:05,5893.36
2023-10-09-21:53:06,5872.4
2023-10-09-21:53:07,5893.38
2023-10-09-21:53:08,5895.74
2023-10-09-21:53:09,5877.84
2023-10-09-21:53:10,5884.2
2023-10-09-21:53:11,5903.6
2023-10-09-21:53:12,5903.29
2023-10-09-21:53:13,5913.76
2023-10-09-21:53:14,5904.6
2023-10-09-21:53:15,5904.48
2023-10-09-21:53:17,5889.92
2023-10-09-21:53:20,5898.77
2023-10-09-21:53:21,5892.69
2023-10-09-21:53:22,5913.48
2023-10-09-21:53:23,5902.77
2023-10-09-21:53:25,5873.33
2023-10-09-21:53:26,5882.21
2023-10-09-21:53:27,5876.59
2023-10-09-21:53:28,5904.29
2023-10-09-21:53:29,5898.17
2023-10-09-21:53:30,5899.24
2023-10-09-21:53:31,5884.68
2023-10-09-21:53:33,5873.78
2023-10-09-21:53:34,5879.02
2023-10-09-21:53:35,5887.58
2023-10-09-21:53:36,5887.48
2023-10-09-21:53:37,5858.98
2023-10-09-21:53:38,5884.16
2023-10-09-21:53:39,5879.21
2023-10-09-21:53:40,5876.79
2023-10-09-21:53:41,5866.46
2023-10-09-21:53:42,5870.18
2023-10-09-21:53:43,5890
2023-10-09-21:53:44,5878.87
2023-10-09-21:53:47,5909.34
2023-10-09-21:53:48,5892.28
2023-10-09-21:53:49,5865.19
2023-10-09-21:53:50,5901.62
2023-10-09-21:53:51,5893.9
2023-10-09-21:53:52,5884.87
2023-10-09-21:53:53,5878.72
2023-10-09-21:53:54,5903.92
2023-10-09-21:53:55,5891.87
2023-10-09-21:53:56,5877.08
2023-10-09-21:53:57,4445.95
2023-10-09-21:53:58,754.6
2023-10-09-21:53:59,754.2
2023-10-09-21:54:00,765.87
2023-10-09-21:54:02,751.5
2023-10-09-21:54:03,765.42
2023-10-09-21:54:04,764.3
2023-10-09-21:54:05,762.8
2023-10-09-21:54:06,750.12
2023-10-09-21:54:07,750.49
2023-10-09-21:54:08,755.23
2023-10-09-21:54:09,770.6
2023-10-09-21:54:10,770.31
2023-10-09-21:54:11,756.85
2023-10-09-21:54:12,749.6
2023-10-09-21:54:13,2521.69
2023-10-09-21:54:14,5840.64
2023-10-09-21:54:15,5833.88
2023-10-09-21:54:19,5852.36
2023-10-09-21:54:20,5845.41
2023-10-09-21:54:22,5843.37
2023-10-09-21:54:23,5832.78
2023-10-09-21:54:24,5829.04
2023-10-09-21:54:25,5856.69
2023-10-09-21:54:26,5837.18
2023-10-09-21:54:27,5834.34
2023-10-09-21:54:28,5865.9
2023-10-09-21:54:29,5869.91
2023-10-09-21:54:31,5848.82
2023-10-09-21:54:32,5828.19
2023-10-09-21:54:33,5812.51
2023-10-09-21:54:34,5808.9
2023-10-09-21:54:35,5801.72
2023-10-09-21:54:36,5839.2
2023-10-09-21:54:37,5848.61
2023-10-09-21:54:38,5834.85
2023-10-09-21:54:39,5819.03
2023-10-09-21:54:40,5831.74
2023-10-09-21:54:41,1015.63
2023-10-09-21:54:42,761.68
2023-10-09-21:54:43,761.52
2023-10-09-21:54:44,754.44
2023-10-09-21:54:45,757.05
2023-10-09-21:54:47,753.37
2023-10-09-21:54:48,738.66
2023-10-09-21:54:49,761.62
2023-10-09-21:54:50,745.68
2023-10-09-21:54:51,764.83
2023-10-09-21:54:53,760.25
2023-10-09-21:54:54,747.23
2023-10-09-21:54:55,765.87
2023-10-09-21:54:57,753.38
2023-10-09-21:54:58,775.4
2023-10-09-21:54:59,768.04
2023-10-09-21:55:00,735.49
2023-10-09-21:55:02,761.58
2023-10-09-21:55:03,760.46
2023-10-09-21:55:04,742.17
2023-10-09-21:55:05,767.26
2023-10-09-21:55:06,759.64
2023-10-09-21:55:07,741.12
2023-10-09-21:55:08,752.67
2023-10-09-21:55:09,739.56
2023-10-09-21:55:10,742.55
2023-10-09-21:55:11,738.95
2023-10-09-21:55:13,773.14
2023-10-09-21:55:15,753.94
2023-10-09-21:55:16,773.2
2023-10-09-21:55:20,745.42
2023-10-09-21:55:22,743.02
2023-10-09-21:55:23,748.19
2023-10-09-21:55:24,734.98
2023-10-09-21:55:25,751.69
2023-10-09-21:55:26,764.35
2023-10-09-21:55:27,759.56
2023-10-09-21:55:28,742.44
2023-10-09-21:55:29,754.05
2023-10-09-21:55:30,758.44
2023-10-09-21:55:32,757.59
2023-10-09-21:55:33,733.32
2023-10-09-21:55:34,774.02
2023-10-09-21:55:35,741.16
2023-10-09-21:55:36,755.21
2023-10-09-21:55:37,740.74
2023-10-09-21:55:38,751.39
2023-10-09-21:55:39,743.69
2023-10-09-21:55:40,735.66
2023-10-09-21:55:41,734.78
2023-10-09-21:55:42,743.2
2023-10-09-21:55:43,748.36
2023-10-09-21:55:44,732.76
2023-10-09-21:55:45,749.17
2023-10-09-21:55:47,765.68
2023-10-09-21:55:48,745.63
2023-10-09-21:55:49,748.52
2023-10-09-21:55:50,733.02
2023-10-09-21:55:51,733.22
2023-10-09-21:55:52,730.61
2023-10-09-21:55:53,735.75
2023-10-09-21:55:54,741.36
2023-10-09-21:55:54,730.7
2023-10-09-21:55:55,739.46
2023-10-09-21:55:56,728.61
2023-10-09-21:55:57,735.79
2023-10-09-21:55:58,748.87
2023-10-09-21:55:59,741.08
2023-10-09-21:56:00,745.41
2023-10-09-21:56:01,752.86
2023-10-09-21:56:03,752.57
2023-10-09-21:56:04,750.25
2023-10-09-21:56:05,738.76
2023-10-09-21:56:06,738.41
2023-10-09-21:56:07,725.97
2023-10-09-21:56:08,743.24
2023-10-09-21:56:09,736.44
2023-10-09-21:56:10,746.78
2023-10-09-21:56:11,736.9
2023-10-09-21:56:12,741.56
2023-10-09-21:56:13,743.28
2023-10-09-21:56:14,748.12
2023-10-09-21:56:15,736.24
2023-10-09-21:56:17,742.61
2023-10-09-21:56:18,777.73
2023-10-09-21:56:19,746.16
2023-10-09-21:56:20,744.47
2023-10-09-21:56:21,751.64
2023-10-09-21:56:24,731.5
2023-10-09-21:56:25,733.85
2023-10-09-21:56:26,731.29
2023-10-09-21:56:27,735.4
2023-10-09-21:56:29,736.87
2023-10-09-21:56:30,741.62
2023-10-09-21:56:31,759.9
2023-10-09-21:56:35,746.02
2023-10-09-21:56:36,746.66
2023-10-09-21:56:38,758.49
2023-10-09-21:56:39,741.72
2023-10-09-21:56:40,746.02
2023-10-09-21:56:41,750.56
2023-10-09-21:56:42,752.98
2023-10-09-21:56:43,749.22
2023-10-09-21:56:44,751.91
2023-10-09-21:56:46,749.38
2023-10-09-21:56:48,750.3
2023-10-09-21:56:49,753.57
2023-10-09-21:56:50,762.46
2023-10-09-21:56:51,743.51
2023-10-09-21:56:52,732.22
2023-10-09-21:56:53,738.69
2023-10-09-21:56:54,744.54
2023-10-09-21:56:55,734.98
2023-10-09-21:56:56,728.76
2023-10-09-21:56:57,755.49
2023-10-09-21:56:58,741.48
2023-10-09-21:56:59,741.93
2023-10-09-21:57:00,738.61
2023-10-09-21:57:02,746.39
2023-10-09-21:57:03,743.52
2023-10-09-21:57:04,736.99
2023-10-09-21:57:05,745.17
2023-10-09-21:57:06,740.28
2023-10-09-21:57:07,730.6
2023-10-09-21:57:08,752.95
2023-10-09-21:57:09,761.57
2023-10-09-21:57:10,755.9
2023-10-09-21:57:11,738.16
2023-10-09-21:57:12,745.03
2023-10-09-21:57:13,731.18
2023-10-09-21:57:14,736.39
2023-10-09-21:57:15,733.13
2023-10-09-21:57:16,746.78
2023-10-09-21:57:17,743.7
2023-10-09-21:57:18,749.65
2023-10-09-21:57:19,733.55
2023-10-09-21:57:20,758.58
2023-10-09-21:57:21,751.02
2023-10-09-21:57:23,736.65
2023-10-09-21:57:25,739.39
2023-10-09-21:57:26,732.28
2023-10-09-21:57:27,742.49
2023-10-09-21:57:28,756.15
2023-10-09-21:57:30,739.81
2023-10-09-21:57:32,742.33
2023-10-09-21:57:34,732.85
2023-10-09-21:57:35,746.61
2023-10-09-21:57:37,742.33
2023-10-09-21:57:38,755.22
2023-10-09-21:57:39,751.6
2023-10-09-21:57:40,729.32
2023-10-09-21:57:41,735.49
2023-10-09-21:57:42,742.88
2023-10-09-21:57:43,732.46
2023-10-09-21:57:44,752.75
2023-10-09-21:57:45,749.76
2023-10-09-21:57:47,752.66
2023-10-09-21:57:48,758.71
2023-10-09-21:57:49,735.31
2023-10-09-21:57:50,762.44
2023-10-09-21:57:51,751.91
2023-10-09-21:57:53,745.4
2023-10-09-21:57:55,761.71
2023-10-09-21:57:56,2210.09
2023-10-09-21:57:57,2212.58
2023-10-09-21:57:58,2226.89
2023-10-09-21:58:00,2206.24
2023-10-09-21:58:02,2207.21
2023-10-09-21:58:03,2206.89
2023-10-09-21:58:04,2221.11
2023-10-09-21:58:05,2206.57
2023-10-09-21:58:06,2211.83
2023-10-09-21:58:07,2222.89
2023-10-09-21:58:08,2225.37
2023-10-09-21:58:09,2236.43
2023-10-09-21:58:10,2258.25
2023-10-09-21:58:11,2239.97
2023-10-09-21:58:12,2266.57
2023-10-09-21:58:13,2221.29
2023-10-09-21:58:14,2233.06
2023-10-09-21:58:14,2214.43
2023-10-09-21:58:16,2227.09
2023-10-09-21:58:17,2218.16
2023-10-09-21:58:18,2234.31
2023-10-09-21:58:19,2237.4
2023-10-09-21:58:20,2241.57
2023-10-09-21:58:21,2232.13
2023-10-09-21:58:22,2230.91
2023-10-09-21:58:23,2217.03
2023-10-09-21:58:24,2210.92
2023-10-09-21:58:25,2228.57
2023-10-09-21:58:26,2214.36
2023-10-09-21:58:27,2229.34
2023-10-09-21:58:27,2219.21
2023-10-09-21:58:28,2225.85
2023-10-09-21:58:29,2221.42
2023-10-09-21:58:31,2217.46
2023-10-09-21:58:33,2234.41
2023-10-09-21:58:34,2227.58
2023-10-09-21:58:35,2229.88
2023-10-09-21:58:36,2236.6
2023-10-09-21:58:37,2229.48
2023-10-09-21:58:38,2236.88
2023-10-09-21:58:38,2243.42
2023-10-09-21:58:39,2230.01
2023-10-09-21:58:40,2221.07
2023-10-09-21:58:41,2234.7
2023-10-09-21:58:42,2212.57
2023-10-09-21:58:43,2232.57
2023-10-09-21:58:44,2228.14
2023-10-09-21:58:48,2219.57
2023-10-09-21:58:49,2227.72
2023-10-09-21:58:50,2232.25
2023-10-09-21:58:51,2250.11
2023-10-09-21:58:52,2241.47
2023-10-09-21:58:53,2253.55
2023-10-09-21:58:54,2212.36
2023-10-09-21:58:55,2206.06
2023-10-09-21:58:56,2232.82
2023-10-09-21:58:57,2228.65
2023-10-09-21:58:58,2220.89
2023-10-09-21:58:59,2216.46
2023-10-09-21:59:00,2217.37
2023-10-09-21:59:02,2228.34
2023-10-09-21:59:03,2219.48
2023-10-09-21:59:04,2230.3
2023-10-09-21:59:05,2219.82
2023-10-09-21:59:06,2210.21
2023-10-09-21:59:07,2216.75
2023-10-09-21:59:08,2205.68
2023-10-09-21:59:09,2220.5
2023-10-09-21:59:10,2226.79
2023-10-09-21:59:11,2229.61
2023-10-09-21:59:12,2212.17
2023-10-09-21:59:13,2228.03
2023-10-09-21:59:14,2223.14
2023-10-09-21:59:15,2214.53
2023-10-09-21:59:16,2222.51
2023-10-09-21:59:18,2232.78
2023-10-09-21:59:19,2215.21
2023-10-09-21:59:20,2231.41
2023-10-09-21:59:21,2217.4
2023-10-09-21:59:22,2212.31
2023-10-09-21:59:22,2205.29
2023-10-09-21:59:23,2217.56
2023-10-09-21:59:24,2211.36
2023-10-09-21:59:25,2223.98
2023-10-09-21:59:26,2230.94
2023-10-09-21:59:27,813.36
2023-10-09-21:59:28,720.01
2023-10-09-21:59:29,727.93
2023-10-09-21:59:33,747.11
2023-10-09-21:59:34,735.11
2023-10-09-21:59:35,741.91
2023-10-09-21:59:35,735.64
2023-10-09-21:59:37,750.74
2023-10-09-21:59:37,726.33
2023-10-09-21:59:38,733.16
2023-10-09-21:59:39,717.33
2023-10-09-21:59:40,716.3
2023-10-09-21:59:41,741.49
2023-10-09-21:59:44,727.02
2023-10-09-21:59:45,738.83
2023-10-09-21:59:46,731.39
2023-10-09-21:59:48,727.8
2023-10-09-21:59:49,728.13
2023-10-09-21:59:50,719.48
2023-10-09-21:59:52,727.8
2023-10-09-21:59:53,727.45
2023-10-09-21:59:53,734.91
2023-10-09-21:59:54,732.19
2023-10-09-21:59:55,742.57
2023-10-09-21:59:56,736.45
2023-10-09-21:59:57,736.73
2023-10-09-21:59:58,731.3
2023-10-09-21:59:59,730.52
2023-10-09-22:00:02,754.52
2023-10-09-22:00:04,718.85
2023-10-09-22:00:04,741.88
2023-10-09-22:00:05,739.93
2023-10-09-22:00:06,741.22
2023-10-09-22:00:07,741.78
2023-10-09-22:00:08,753.51
2023-10-09-22:00:09,722.26
2023-10-09-22:00:10,736.06
2023-10-09-22:00:11,751.13
2023-10-09-22:00:13,737.76
2023-10-09-22:00:14,742.05
2023-10-09-22:00:15,726.12
2023-10-09-22:00:16,733.17
2023-10-09-22:00:17,741.61
2023-10-09-22:00:18,736.18
2023-10-09-22:00:19,739.34
2023-10-09-22:00:20,745.2
2023-10-09-22:00:21,756.67
2023-10-09-22:00:23,743.33
2023-10-09-22:00:25,722.54
2023-10-09-22:00:26,739.07
2023-10-09-22:00:27,730.66
2023-10-09-22:00:28,720.57
2023-10-09-22:00:30,726.31
2023-10-09-22:00:32,745.99
2023-10-09-22:00:33,715.75
2023-10-09-22:00:34,731.98
2023-10-09-22:00:35,723.93
2023-10-09-22:00:36,732.53
2023-10-09-22:00:37,719.67
2023-10-09-22:00:38,723.47
2023-10-09-22:00:39,725.71
2023-10-09-22:00:40,715.8
2023-10-09-22:00:42,725.57
2023-10-09-22:00:44,724.98
2023-10-09-22:00:45,727.3
2023-10-09-22:00:48,715.5
2023-10-09-22:00:50,740.93
2023-10-09-22:00:51,732.89
2023-10-09-22:00:52,718.42
2023-10-09-22:00:53,734.89
2023-10-09-22:00:54,736.73
2023-10-09-22:00:55,730.24
2023-10-09-22:00:56,715.06
2023-10-09-22:00:57,723.92
2023-10-09-22:00:58,723.07
2023-10-09-22:00:59,725.2
2023-10-09-22:01:00,745.73
2023-10-09-22:01:02,732.62
2023-10-09-22:01:03,720.56
2023-10-09-22:01:04,759.86
2023-10-09-22:01:05,736.09
2023-10-09-22:01:06,734.73
2023-10-09-22:01:07,722.05
2023-10-09-22:01:08,735.99
2023-10-09-22:01:09,729.6
2023-10-09-22:01:10,727.2
2023-10-09-22:01:11,751.6
2023-10-09-22:01:11,737.36
2023-10-09-22:01:12,730.27
2023-10-09-22:01:13,725.49
2023-10-09-22:01:14,732.07
2023-10-09-22:01:16,733.11
2023-10-09-22:01:17,742.41
2023-10-09-22:01:18,752.18
2023-10-09-22:01:19,749.98
2023-10-09-22:01:20,741.83
2023-10-09-22:01:21,773.24
2023-10-09-22:01:22,737.03
2023-10-09-22:01:23,724.3
2023-10-09-22:01:24,721.49
2023-10-09-22:01:25,754.99
2023-10-09-22:01:26,752.04
2023-10-09-22:01:27,742.13
2023-10-09-22:01:28,724.18
2023-10-09-22:01:29,747.08
