Fecha,Demanda
2023-10-20-14:56:48,393.9
2023-10-20-14:56:49,386.67
2023-10-20-14:56:50,388.37
2023-10-20-14:56:54,390.09
2023-10-20-14:56:55,391.27
2023-10-20-14:56:56,384.01
2023-10-20-14:56:56,384.01
2023-10-20-14:56:58,386.86
2023-10-20-14:56:59,386.86
2023-10-20-14:57:00,387.91
2023-10-20-14:57:01,384.57
2023-10-20-14:57:02,389.22
2023-10-20-14:57:03,388.36
2023-10-20-14:57:04,385.62
2023-10-20-14:57:05,387.38
2023-10-20-14:57:07,383.82
2023-10-20-14:57:07,383.82
2023-10-20-14:57:08,392.98
2023-10-20-14:57:09,388.37
2023-10-20-14:57:10,386.01
2023-10-20-14:57:11,383.03
2023-10-20-14:57:13,384.83
2023-10-20-14:57:13,384.83
2023-10-20-14:57:14,386.14
2023-10-20-14:57:15,384.67
2023-10-20-14:57:16,383.1
2023-10-20-14:57:17,388.82
2023-10-20-14:57:18,387.96
2023-10-20-14:57:21,389.21
2023-10-20-14:57:21,389.97
2023-10-20-14:57:22,397.27
2023-10-20-14:57:23,388.48
2023-10-20-14:57:24,386.19
2023-10-20-14:57:25,384.23
2023-10-20-14:57:26,382.46
2023-10-20-14:57:27,384.1
2023-10-20-14:57:28,399.36
2023-10-20-14:57:30,383.6
2023-10-20-14:57:31,384.18
2023-10-20-14:57:33,393.32
2023-10-20-14:57:33,393.32
2023-10-20-14:57:34,388.59
2023-10-20-14:57:36,382.27
2023-10-20-14:57:37,380.83
2023-10-20-14:57:38,385.28
2023-10-20-14:57:39,385.54
2023-10-20-14:57:40,386.24
2023-10-20-14:57:41,382.19
2023-10-20-14:57:42,385.17
2023-10-20-14:57:43,348.84
2023-10-20-14:57:45,340.18
2023-10-20-14:57:45,342.57
2023-10-20-14:57:46,339.16
2023-10-20-14:57:47,336.55
2023-10-20-14:57:48,339.89
2023-10-20-14:57:51,339.91
2023-10-20-14:57:51,343.57
2023-10-20-14:57:52,339.63
2023-10-20-14:57:54,348.48
2023-10-20-14:57:54,344.24
2023-10-20-14:57:55,344.5
2023-10-20-14:57:56,344.61
2023-10-20-14:57:57,348.78
2023-10-20-14:57:58,353.15
2023-10-20-14:58:00,345.04
2023-10-20-14:58:00,348.32
2023-10-20-14:58:01,347.84
2023-10-20-14:58:02,356.78
2023-10-20-14:58:03,372.4
2023-10-20-14:58:07,411.55
2023-10-20-14:58:08,396.61
2023-10-20-14:58:09,389.07
2023-10-20-14:58:10,392.19
2023-10-20-14:58:10,392.35
2023-10-20-14:58:11,388.36
2023-10-20-14:58:12,386.98
2023-10-20-14:58:13,389.25
2023-10-20-14:58:14,391.42
2023-10-20-14:58:15,388.69
2023-10-20-14:58:16,388.99
2023-10-20-14:58:17,388.04
2023-10-20-14:58:18,388.15
2023-10-20-14:58:21,388.15
2023-10-20-14:58:21,394.4
2023-10-20-14:58:24,391.71
2023-10-20-14:58:24,390.89
2023-10-20-14:58:25,387.53
2023-10-20-14:58:26,421.21
2023-10-20-14:58:27,401.62
2023-10-20-14:58:30,421.62
2023-10-20-14:58:30,400.68
2023-10-20-14:58:31,396.44
2023-10-20-14:58:32,396.82
2023-10-20-14:58:33,400.02
2023-10-20-14:58:35,403.14
2023-10-20-14:58:37,346.86
2023-10-20-14:58:37,347.88
2023-10-20-14:58:38,352.68
2023-10-20-14:58:39,349.63
2023-10-20-14:58:40,351.98
2023-10-20-14:58:41,350.47
2023-10-20-14:58:42,347.81
2023-10-20-14:58:43,348.75
2023-10-20-14:58:44,350.9
2023-10-20-14:58:45,347.18
2023-10-20-14:58:46,347.13
2023-10-20-14:58:48,351.43
2023-10-20-14:58:49,347.92
2023-10-20-14:58:50,349.91
2023-10-20-14:58:51,349.78
2023-10-20-14:58:53,348.22
2023-10-20-14:58:54,349.28
2023-10-20-14:58:55,346.39
2023-10-20-14:58:55,346.39
2023-10-20-14:58:57,354.64
2023-10-20-14:58:58,350.61
2023-10-20-14:58:58,351.49
2023-10-20-14:58:59,351.42
2023-10-20-14:59:00,348.38
2023-10-20-14:59:01,350.31
2023-10-20-14:59:02,358.55
2023-10-20-14:59:03,350.26
2023-10-20-14:59:05,351.8
2023-10-20-14:59:06,351.8
2023-10-20-14:59:06,356.63
2023-10-20-14:59:07,351.19
2023-10-20-14:59:08,353.61
2023-10-20-14:59:09,351.79
2023-10-20-14:59:10,349.62
2023-10-20-14:59:11,349.63
2023-10-20-14:59:12,353.34
2023-10-20-14:59:13,349.26
2023-10-20-14:59:14,360.28
2023-10-20-14:59:15,351.08
2023-10-20-14:59:16,356.43
2023-10-20-14:59:17,352.43
2023-10-20-14:59:18,351.47
2023-10-20-14:59:22,359.87
2023-10-20-14:59:22,359.87
2023-10-20-14:59:23,351.18
2023-10-20-14:59:24,347.13
2023-10-20-14:59:25,345.97
2023-10-20-14:59:27,354.63
2023-10-20-14:59:27,363.12
2023-10-20-14:59:28,347.66
2023-10-20-14:59:29,348.13
2023-10-20-14:59:30,352.73
2023-10-20-14:59:32,347.72
2023-10-20-14:59:32,349.93
2023-10-20-14:59:33,366.29
2023-10-20-14:59:35,348.04
2023-10-20-14:59:37,350.55
2023-10-20-14:59:37,350.55
2023-10-20-14:59:38,356.44
2023-10-20-14:59:39,348.06
2023-10-20-14:59:40,350.03
2023-10-20-14:59:41,353.35
2023-10-20-14:59:42,346.92
2023-10-20-14:59:43,349.02
2023-10-20-14:59:44,348.38
2023-10-20-14:59:45,347.69
2023-10-20-14:59:46,347.43
2023-10-20-14:59:47,348.67
2023-10-20-14:59:48,353.38
2023-10-20-14:59:49,347.79
2023-10-20-14:59:51,346.02
2023-10-20-14:59:51,349.77
2023-10-20-14:59:52,345.56
2023-10-20-15:02:02,348.31
2023-10-20-15:02:05,348.3
2023-10-20-15:02:08,348.36
2023-10-20-15:02:11,348.45
2023-10-20-15:02:15,348.43
2023-10-20-15:02:18,347.94
2023-10-20-15:02:21,347.95
2023-10-20-15:02:24,348.14
2023-10-20-15:02:27,347.98
2023-10-20-15:02:30,348.22
2023-10-20-15:02:33,348.21
2023-10-20-15:02:36,348.2
2023-10-20-15:02:39,348.19
2023-10-20-15:02:42,348.17
2023-10-20-15:02:45,348.14
2023-10-20-15:02:48,348.11
2023-10-20-15:02:51,348.13
2023-10-20-15:02:54,348.15
2023-10-20-15:02:58,348.15
2023-10-20-15:03:01,348.17
2023-10-20-15:03:04,348.16
2023-10-20-15:03:07,348.16
2023-10-20-15:03:10,348.15
2023-10-20-15:03:13,348.15
2023-10-20-15:03:16,348.15
2023-10-20-15:03:19,348.15
2023-10-20-15:03:22,348.15
2023-10-20-15:03:25,348.15
2023-10-20-15:03:28,348.15
2023-10-20-15:03:31,348.16
2023-10-20-15:03:34,348.15
2023-10-20-15:03:37,348.15
2023-10-20-15:03:41,348.15
2023-10-20-15:03:44,348.15
2023-10-20-15:03:47,348.15
2023-10-20-15:03:50,348.15
2023-10-20-15:03:53,348.15
2023-10-20-15:03:56,348.15
2023-10-20-15:03:59,348.15
2023-10-20-15:04:02,348.15
2023-10-20-15:04:05,348.15
2023-10-20-15:04:08,348.15
2023-10-20-15:04:11,348.15
2023-10-20-15:04:14,348.15
2023-10-20-15:04:17,348.15
2023-10-20-15:04:20,348.15
2023-10-20-15:04:24,348.15
2023-10-20-15:04:27,348.15
2023-10-20-15:04:30,348.15
2023-10-20-15:04:33,348.15
2023-10-20-15:04:36,348.15
2023-10-20-15:04:39,348.15
2023-10-20-15:04:42,348.15
2023-10-20-15:04:45,348.15
2023-10-20-15:04:48,348.15
2023-10-20-15:04:51,348.15
2023-10-20-15:04:54,348.15
2023-10-20-15:04:57,348.15
2023-10-20-15:05:00,348.15
2023-10-20-15:05:04,348.15
2023-10-20-15:05:07,348.15
2023-10-20-15:05:10,348.15
2023-10-20-15:05:13,348.15
2023-10-20-15:05:16,348.15
2023-10-20-15:05:19,348.15
2023-10-20-15:05:22,348.15
2023-10-20-15:05:25,348.15
2023-10-20-15:05:28,348.15
2023-10-20-15:05:31,348.15
2023-10-20-15:05:34,348.15
2023-10-20-15:05:37,348.15
2023-10-20-15:05:40,348.15
2023-10-20-15:05:43,348.15
2023-10-20-15:05:47,348.15
2023-10-20-15:05:50,348.15
2023-10-20-15:05:53,348.15
2023-10-20-15:05:56,348.15
2023-10-20-15:05:59,348.15
2023-10-20-15:06:02,348.15
2023-10-20-15:06:05,348.15
2023-10-20-15:06:08,348.15
2023-10-20-15:06:11,348.15
2023-10-20-15:06:14,348.15
2023-10-20-15:06:17,348.15
2023-10-20-15:06:20,348.15
2023-10-20-15:06:23,348.15
2023-10-20-15:06:26,348.15
2023-10-20-15:06:30,348.15
2023-10-20-15:06:33,348.15
2023-10-20-15:06:36,348.15
2023-10-20-15:06:39,348.15
2023-10-20-15:06:42,348.15
2023-10-20-15:06:45,348.15
2023-10-20-15:06:48,348.15
2023-10-20-15:06:51,348.15
2023-10-20-15:06:54,348.15
2023-10-20-15:06:57,348.15
2023-10-20-15:07:00,348.15
2023-10-20-15:07:03,348.15
2023-10-20-15:07:06,348.15
2023-10-20-15:07:09,348.15
2023-10-20-15:07:13,348.15
2023-10-20-15:07:16,348.15
2023-10-20-15:07:19,348.15
2023-10-20-15:07:22,348.15
2023-10-20-15:07:25,348.15
2023-10-20-15:07:28,348.15
2023-10-20-15:07:31,348.15
2023-10-20-15:07:34,348.15
2023-10-20-15:07:37,348.15
2023-10-20-15:07:40,348.15
2023-10-20-15:07:43,348.15
2023-10-20-15:07:46,348.15
2023-10-20-15:07:49,348.15
2023-10-20-15:07:52,348.15
2023-10-20-15:07:56,348.15
2023-10-20-15:07:59,348.15
2023-10-20-15:08:02,348.15
2023-10-20-15:08:05,348.15
2023-10-20-15:08:08,348.15
2023-10-20-15:08:08,352.44
2023-10-20-15:08:09,351.9
2023-10-20-15:08:10,343.8
2023-10-20-15:08:11,351.33
2023-10-20-15:08:12,348.17
2023-10-20-15:08:13,348.82
2023-10-20-15:08:14,352.05
2023-10-20-15:08:15,347.21
2023-10-20-15:08:16,351.87
2023-10-20-15:08:17,346.3
2023-10-20-15:08:18,348.04
2023-10-20-15:08:20,358.07
2023-10-20-15:08:20,358.07
2023-10-20-15:08:22,346.07
2023-10-20-15:08:22,346.07
2023-10-20-15:08:23,347.16
2023-10-20-15:08:24,348.72
2023-10-20-15:08:25,345.87
2023-10-20-15:08:26,352.63
2023-10-20-15:08:27,346.72
2023-10-20-15:08:28,345.32
2023-10-20-15:08:29,351.15
2023-10-20-15:08:30,350.38
2023-10-20-15:08:31,348.62
2023-10-20-15:08:32,347.9
2023-10-20-15:08:33,350.54
2023-10-20-15:08:35,349
2023-10-20-15:08:36,349
2023-10-20-15:08:37,347.23
2023-10-20-15:08:38,348.22
2023-10-20-15:08:39,349.57
2023-10-20-15:08:40,350.57
2023-10-20-15:08:41,349.43
2023-10-20-15:08:42,347.65
2023-10-20-15:08:43,347.8
2023-10-20-15:08:44,347.15
2023-10-20-15:08:45,351.84
2023-10-20-15:08:46,351.18
2023-10-20-15:08:47,351.38
2023-10-20-15:08:48,349.33
2023-10-20-15:08:49,347.61
2023-10-20-15:08:51,350.26
2023-10-20-15:08:51,350.65
2023-10-20-15:08:52,352.81
2023-10-20-15:08:53,348.43
2023-10-20-15:08:54,352.09
2023-10-20-15:08:55,352.55
2023-10-20-15:08:56,349.2
2023-10-20-15:08:57,353.44
2023-10-20-15:08:58,348.23
2023-10-20-15:08:59,353.01
2023-10-20-15:09:00,350.72
2023-10-20-15:09:01,350.46
2023-10-20-15:09:02,348.39
2023-10-20-15:09:03,347.94
2023-10-20-15:09:07,347.56
2023-10-20-15:09:07,347.38
2023-10-20-15:09:08,350.6
2023-10-20-15:09:09,347.91
2023-10-20-15:09:10,345.18
2023-10-20-15:09:11,344.26
2023-10-20-15:09:12,356.9
2023-10-20-15:09:13,348.12
2023-10-20-15:09:14,347.79
2023-10-20-15:09:15,341.67
2023-10-20-15:09:16,343.84
2023-10-20-15:09:17,341.46
2023-10-20-15:09:18,346.71
2023-10-20-15:09:20,348.96
2023-10-20-15:09:21,348.73
2023-10-20-15:09:24,348.57
2023-10-20-15:09:24,346.99
2023-10-20-15:09:25,361.39
2023-10-20-15:09:27,347.66
2023-10-20-15:09:28,360.69
2023-10-20-15:09:28,378.14
2023-10-20-15:09:29,348.02
2023-10-20-15:09:30,347.49
2023-10-20-15:09:31,358.58
2023-10-20-15:09:32,353.65
2023-10-20-15:09:33,343.78
2023-10-20-15:09:35,349.34
2023-10-20-15:09:36,349.34
2023-10-20-15:09:36,345.87
2023-10-20-15:09:37,346.13
2023-10-20-15:09:38,346.93
2023-10-20-15:09:39,348.97
2023-10-20-15:09:40,346.91
2023-10-20-15:09:41,352.48
2023-10-20-15:09:42,344.58
2023-10-20-15:09:43,341.71
2023-10-20-15:09:44,346.16
2023-10-20-15:09:45,346.45
2023-10-20-15:09:46,341.8
2023-10-20-15:09:47,342.54
2023-10-20-15:09:48,341.53
2023-10-20-15:09:52,351.23
2023-10-20-15:09:52,351.23
2023-10-20-15:09:53,350.58
2023-10-20-15:09:54,351.88
2023-10-20-15:09:55,345.01
2023-10-20-15:09:57,351.14
2023-10-20-15:09:57,350.69
2023-10-20-15:09:58,346.2
2023-10-20-15:09:59,349.21
2023-10-20-15:10:00,352.26
2023-10-20-15:10:02,344.21
2023-10-20-15:10:03,347.18
2023-10-20-15:10:03,355.63
2023-10-20-15:10:04,348.98
2023-10-20-15:10:07,350.49
2023-10-20-15:10:07,350.49
2023-10-20-15:10:08,353.32
2023-10-20-15:10:09,345.6
2023-10-20-15:10:10,348.21
2023-10-20-15:10:11,346.79
2023-10-20-15:10:12,344.32
2023-10-20-15:10:13,347.28
2023-10-20-15:10:15,349.54
2023-10-20-15:10:15,347.08
2023-10-20-15:10:17,345.56
2023-10-20-15:10:17,345.56
2023-10-20-15:10:18,347.93
2023-10-20-15:10:19,352.1
2023-10-20-15:10:21,349.54
2023-10-20-15:10:23,349.01
2023-10-20-15:10:24,344.32
2023-10-20-15:10:25,350.58
2023-10-20-15:10:26,351.15
2023-10-20-15:10:27,348.39
2023-10-20-15:10:28,352.15
2023-10-20-15:10:28,350.52
2023-10-20-15:10:29,352.54
2023-10-20-15:10:30,348.43
2023-10-20-15:10:31,373.45
2023-10-20-15:10:32,347.4
2023-10-20-15:10:33,343.78
2023-10-20-15:10:34,362.52
2023-10-20-15:10:39,342.16
2023-10-20-15:10:39,342.39
2023-10-20-15:10:40,345.41
2023-10-20-15:10:41,345.64
2023-10-20-15:10:42,342.67
2023-10-20-15:10:43,347.65
2023-10-20-15:10:44,350.31
2023-10-20-15:10:45,341.36
2023-10-20-15:10:46,344.39
2023-10-20-15:10:47,347.88
2023-10-20-15:10:48,350.24
2023-10-20-15:10:49,348.7
2023-10-20-15:10:50,354.1
2023-10-20-15:10:52,344.44
2023-10-20-15:10:52,344.44
2023-10-20-15:10:53,353.63
2023-10-20-15:10:54,348.86
2023-10-20-15:10:55,348.71
2023-10-20-15:10:56,348.55
2023-10-20-15:10:57,346.91
2023-10-20-15:10:58,348.55
2023-10-20-15:10:59,345.97
2023-10-20-15:11:00,342.17
2023-10-20-15:11:01,343.19
2023-10-20-15:11:02,344.96
2023-10-20-15:11:11,352.75
2023-10-20-15:11:11,364.26
2023-10-20-15:11:12,349.7
2023-10-20-15:11:13,348.15
2023-10-20-15:11:14,349.39
2023-10-20-15:11:15,368.54
2023-10-20-15:11:16,345.85
2023-10-20-15:11:17,347.02
2023-10-20-15:11:18,351.81
2023-10-20-15:11:19,348.29
2023-10-20-15:11:21,352.11
2023-10-20-15:11:21,352.11
2023-10-20-15:11:22,350.93
2023-10-20-15:11:23,347.07
2023-10-20-15:11:25,343.72
2023-10-20-15:11:25,343.55
2023-10-20-15:11:27,348.1
2023-10-20-15:11:27,347.75
2023-10-20-15:11:28,354.63
2023-10-20-15:11:29,343.96
2023-10-20-15:11:30,346.54
2023-10-20-15:11:32,348.41
2023-10-20-15:11:33,348.89
2023-10-20-15:11:34,349.41
2023-10-20-15:11:35,343.33
2023-10-20-15:11:37,350.87
2023-10-20-15:11:37,350.87
2023-10-20-15:11:38,361.89
2023-10-20-15:11:39,343.41
2023-10-20-15:11:40,345.55
2023-10-20-15:11:42,343.96
2023-10-20-15:11:42,343.96
2023-10-20-15:11:43,345.72
2023-10-20-15:11:44,346.29
2023-10-20-15:11:45,347.67
2023-10-20-15:11:46,343.57
2023-10-20-15:11:47,345.28
2023-10-20-15:11:48,348.97
2023-10-20-15:11:49,350.55
2023-10-20-15:11:51,343.66
2023-10-20-15:11:51,343.66
2023-10-20-15:11:52,348.35
2023-10-20-15:11:53,346.92
2023-10-20-15:11:54,348.59
2023-10-20-15:11:55,351.79
2023-10-20-15:11:56,350.68
2023-10-20-15:11:57,348.16
2023-10-20-15:11:58,348.44
2023-10-20-15:11:59,350.18
2023-10-20-15:12:00,348.32
2023-10-20-15:12:01,352.1
2023-10-20-15:12:02,347.99
2023-10-20-15:12:03,344.74
2023-10-20-15:12:04,348.18
2023-10-20-15:12:08,351.6
2023-10-20-15:12:08,351.6
2023-10-20-15:12:09,351.22
2023-10-20-15:12:10,350.99
2023-10-20-15:12:11,350.92
2023-10-20-15:12:12,347.23
2023-10-20-15:12:13,348.32
2023-10-20-15:12:14,351.76
2023-10-20-15:12:15,348.49
2023-10-20-15:12:16,352.29
2023-10-20-15:12:18,347.18
2023-10-20-15:12:19,348.14
2023-10-20-15:12:20,347.1
2023-10-20-15:12:22,347.78
2023-10-20-15:12:22,347.78
2023-10-20-15:12:24,349.62
2023-10-20-15:12:24,348.04
2023-10-20-15:12:25,349.53
2023-10-20-15:12:26,348.08
2023-10-20-15:12:27,350.51
2023-10-20-15:12:28,347.08
2023-10-20-15:12:29,349.74
2023-10-20-15:12:30,349.37
2023-10-20-15:12:31,348.32
2023-10-20-15:12:32,345.1
2023-10-20-15:12:33,343.27
2023-10-20-15:12:38,348.2
2023-10-20-15:12:38,348.2
2023-10-20-15:12:39,352.13
2023-10-20-15:12:40,348.65
2023-10-20-15:12:41,348.86
2023-10-20-15:12:42,359.73
2023-10-20-15:12:43,351.01
2023-10-20-15:12:44,347.37
2023-10-20-15:12:45,345.79
2023-10-20-15:12:46,369.87
2023-10-20-15:12:47,342.9
2023-10-20-15:12:48,348.32
2023-10-20-15:12:49,348.93
2023-10-20-15:12:54,354.35
2023-10-20-15:12:54,358.51
2023-10-20-15:12:55,348.2
2023-10-20-15:12:56,346
2023-10-20-15:12:59,344.71
2023-10-20-15:12:59,349.62
2023-10-20-15:13:00,348.52
2023-10-20-15:13:01,354.58
2023-10-20-15:13:03,345.67
2023-10-20-15:13:03,345.54
2023-10-20-15:13:05,353.07
2023-10-20-15:13:06,347.14
2023-10-20-15:13:07,354.73
2023-10-20-15:13:08,354.73
2023-10-20-15:13:09,346.2
2023-10-20-15:13:10,348.47
2023-10-20-15:13:11,349.45
2023-10-20-15:13:13,350.25
2023-10-20-15:13:13,350.78
2023-10-20-15:13:14,353.66
2023-10-20-15:13:15,347.23
2023-10-20-15:13:16,349.32
2023-10-20-15:13:17,346.57
2023-10-20-15:13:18,347.35
2023-10-20-15:13:19,346.74
2023-10-20-15:13:20,348.23
2023-10-20-15:13:22,345.1
2023-10-20-15:13:22,345.1
2023-10-20-15:13:23,346.01
2023-10-20-15:13:24,360.94
2023-10-20-15:13:25,347.14
2023-10-20-15:13:26,348.75
2023-10-20-15:13:27,345.41
2023-10-20-15:13:28,349.19
2023-10-20-15:13:29,350.15
2023-10-20-15:13:30,346.26
2023-10-20-15:13:31,346.39
2023-10-20-15:13:32,349.92
2023-10-20-15:13:33,345.61
2023-10-20-15:13:36,344.52
2023-10-20-15:13:36,343.33
2023-10-20-15:13:37,346.99
2023-10-20-15:13:38,345.03
2023-10-20-15:13:40,342.52
2023-10-20-15:13:40,343.56
2023-10-20-15:13:41,345.33
2023-10-20-15:13:42,344.94
2023-10-20-15:13:43,344.89
2023-10-20-15:13:44,345.19
2023-10-20-15:13:45,341.76
2023-10-20-15:13:46,341.19
2023-10-20-15:13:47,343.17
2023-10-20-15:13:48,346.57
2023-10-20-15:13:50,349.24
2023-10-20-15:13:50,349.24
2023-10-20-15:13:52,347.91
2023-10-20-15:13:52,347.91
2023-10-20-15:13:53,350.76
2023-10-20-15:13:54,345.86
2023-10-20-15:13:55,347.81
2023-10-20-15:13:56,350.36
2023-10-20-15:13:57,350.86
2023-10-20-15:13:58,353.11
2023-10-20-15:13:59,349.98
2023-10-20-15:14:00,352.45
2023-10-20-15:14:01,347.99
2023-10-20-15:14:02,346.82
2023-10-20-15:14:03,343.76
2023-10-20-15:14:06,352
2023-10-20-15:14:06,352
2023-10-20-15:14:07,348.91
2023-10-20-15:14:08,348.48
2023-10-20-15:14:09,348.26
2023-10-20-15:14:10,345.95
2023-10-20-15:14:11,346.3
2023-10-20-15:14:12,360.74
2023-10-20-15:14:13,347.61
2023-10-20-15:14:14,347.52
2023-10-20-15:14:15,357.59
2023-10-20-15:14:16,346.54
2023-10-20-15:14:17,350.68
2023-10-20-15:14:18,349.58
2023-10-20-15:14:19,346.34
2023-10-20-15:14:22,342.72
2023-10-20-15:14:22,344.36
2023-10-20-15:14:23,352.99
2023-10-20-15:14:24,352.96
2023-10-20-15:14:25,357.13
2023-10-20-15:14:26,362.86
2023-10-20-15:14:27,351.06
2023-10-20-15:14:29,349.75
2023-10-20-15:14:29,349.75
2023-10-20-15:14:30,349.69
2023-10-20-15:14:32,352.2
2023-10-20-15:14:33,348.06
2023-10-20-15:14:33,351.29
2023-10-20-15:14:34,349.26
2023-10-20-15:14:36,346.5
2023-10-20-15:14:36,346.62
2023-10-20-15:14:37,348.49
2023-10-20-15:14:38,344.7
2023-10-20-15:14:39,343.61
2023-10-20-15:14:40,356.28
2023-10-20-15:14:41,356.83
2023-10-20-15:14:42,350.28
2023-10-20-15:14:43,349.38
2023-10-20-15:14:44,354.78
2023-10-20-15:14:45,348.26
2023-10-20-15:14:47,342.52
2023-10-20-15:14:48,352.45
2023-10-20-15:14:49,354.64
2023-10-20-15:14:51,354.67
2023-10-20-15:14:51,356.1
2023-10-20-15:14:52,356.36
2023-10-20-15:14:53,359.33
2023-10-20-15:14:54,358.11
2023-10-20-15:14:55,356.26
2023-10-20-15:14:56,368.63
2023-10-20-15:14:57,363.85
2023-10-20-15:14:58,363.5
2023-10-20-15:14:59,364.29
2023-10-20-15:15:00,361.55
2023-10-20-15:15:01,357.64
2023-10-20-15:15:02,358.48
2023-10-20-15:15:04,358.84
2023-10-20-15:15:05,366.86
2023-10-20-15:15:07,359.85
2023-10-20-15:15:07,359.85
2023-10-20-15:15:08,360.22
2023-10-20-15:15:09,357.78
2023-10-20-15:15:10,356.03
2023-10-20-15:15:11,357.31
2023-10-20-15:15:12,356.07
2023-10-20-15:15:13,357.53
2023-10-20-15:15:14,358.49
2023-10-20-15:15:15,355.9
2023-10-20-15:15:16,353.97
2023-10-20-15:15:17,358
2023-10-20-15:15:18,356.65
2023-10-20-15:15:19,358.33
2023-10-20-15:15:21,356.95
2023-10-20-15:15:21,356.95
2023-10-20-15:15:22,356.52
2023-10-20-15:15:23,357.04
2023-10-20-15:15:24,344.62
2023-10-20-15:15:25,344.56
2023-10-20-15:15:26,341.75
2023-10-20-15:15:27,346.17
2023-10-20-15:15:28,344.7
2023-10-20-15:15:29,341.54
2023-10-20-15:15:30,344.48
2023-10-20-15:15:31,344.71
2023-10-20-15:15:32,340.43
2023-10-20-15:15:33,347.8
2023-10-20-15:15:34,341.35
2023-10-20-15:15:36,344.09
2023-10-20-15:15:36,344.09
2023-10-20-15:15:37,344.74
2023-10-20-15:15:38,339.64
2023-10-20-15:15:39,338.75
2023-10-20-15:15:40,340.57
2023-10-20-15:15:41,343.74
2023-10-20-15:15:42,343.36
2023-10-20-15:15:43,345.19
2023-10-20-15:15:44,342.88
2023-10-20-15:15:45,344.08
2023-10-20-15:15:46,344.87
2023-10-20-15:15:47,344.9
2023-10-20-15:15:48,341.59
2023-10-20-15:15:51,343.54
2023-10-20-15:15:51,344.01
2023-10-20-15:15:52,343.33
2023-10-20-15:15:53,349.32
2023-10-20-15:15:54,344.83
2023-10-20-15:15:55,348.24
2023-10-20-15:15:56,345.83
2023-10-20-15:15:57,346.8
2023-10-20-15:15:58,349.61
2023-10-20-15:15:59,347.98
2023-10-20-15:16:00,346.94
2023-10-20-15:16:01,349.72
2023-10-20-15:16:02,344.75
2023-10-20-15:16:03,351.67
2023-10-20-15:16:04,376.06
2023-10-20-15:16:06,348.88
2023-10-20-15:16:06,348.88
2023-10-20-15:16:07,347.07
2023-10-20-15:16:08,346.44
2023-10-20-15:16:09,346.75
2023-10-20-15:16:10,344.36
2023-10-20-15:16:11,348.51
2023-10-20-15:16:12,344.61
2023-10-20-15:16:13,349.1
2023-10-20-15:16:14,350.91
2023-10-20-15:16:15,348.92
2023-10-20-15:16:16,349.14
2023-10-20-15:16:17,348.94
2023-10-20-15:16:18,347.41
2023-10-20-15:16:19,346.1
2023-10-20-15:16:21,349.47
2023-10-20-15:16:21,351.36
2023-10-20-15:16:23,348.47
2023-10-20-15:16:23,345.35
2023-10-20-15:16:24,344.89
2023-10-20-15:16:25,347.9
2023-10-20-15:16:26,350.71
2023-10-20-15:16:27,351.39
2023-10-20-15:16:28,344.42
2023-10-20-15:16:29,344.86
2023-10-20-15:16:30,347.55
2023-10-20-15:16:31,345.31
2023-10-20-15:16:40,346.02
2023-10-20-15:16:40,349.35
2023-10-20-15:16:41,364.46
2023-10-20-15:16:42,356.28
2023-10-20-15:16:43,347.06
2023-10-20-15:16:44,346.58
2023-10-20-15:16:45,343.33
2023-10-20-15:16:46,345.68
2023-10-20-15:16:47,345.67
2023-10-20-15:16:48,346.22
2023-10-20-15:16:49,349.16
2023-10-20-15:16:51,344.6
2023-10-20-15:16:51,344.6
2023-10-20-15:16:53,347.16
2023-10-20-15:16:54,347.16
2023-10-20-15:16:55,346.47
2023-10-20-15:16:56,353.69
2023-10-20-15:16:57,3284.52
2023-10-20-15:16:57,3296.21
2023-10-20-15:16:58,3296.51
2023-10-20-15:16:59,3292.45
2023-10-20-15:17:02,3300.04
2023-10-20-15:17:02,3300.04
2023-10-20-15:17:03,3298.61
2023-10-20-15:17:04,3299.77
2023-10-20-15:17:06,3297.02
2023-10-20-15:17:07,3304.72
2023-10-20-15:17:07,3300.4
2023-10-20-15:17:08,3295.58
2023-10-20-15:17:09,3295.79
2023-10-20-15:17:10,3317.22
2023-10-20-15:17:11,3298.65
2023-10-20-15:17:12,3292.46
2023-10-20-15:17:13,3292.39
2023-10-20-15:17:14,3296.62
2023-10-20-15:17:15,3293.66
2023-10-20-15:17:16,3290.5
2023-10-20-15:17:17,3292.59
2023-10-20-15:17:20,3297.07
2023-10-20-15:17:21,3296.42
2023-10-20-15:17:22,3302.84
2023-10-20-15:17:23,3302.84
2023-10-20-15:17:24,3292.55
2023-10-20-15:17:25,3307.25
2023-10-20-15:17:26,3296.52
2023-10-20-15:17:27,3291.11
2023-10-20-15:17:28,3297.4
2023-10-20-15:17:29,3301.56
2023-10-20-15:17:30,3299.47
2023-10-20-15:17:31,3296.65
2023-10-20-15:17:32,3298.57
2023-10-20-15:17:33,378.22
2023-10-20-15:17:34,349.56
2023-10-20-15:17:35,3299.81
2023-10-20-15:17:36,3293.92
2023-10-20-15:17:37,3290.68
2023-10-20-15:17:38,3294.5
2023-10-20-15:17:39,3289.17
2023-10-20-15:17:40,3290.58
2023-10-20-15:17:41,3291.37
2023-10-20-15:17:42,3290.71
2023-10-20-15:17:43,3293.48
2023-10-20-15:17:44,3292.29
2023-10-20-15:17:45,3305.99
2023-10-20-15:17:46,3292.16
